0.07230773,0.083045556,0.095833859,0.106580605,0.114341382,0.121133558,0.130502384,0.140832881,0.147627159,0.147755594,0.147491516,0.145841441,0.14333719,0.141367919,0.136664599,0.127340862,0.117648504,0.112231291,0.110555691,0.098531845,0.08520388,0.080596923,0.095140789,0.157420877,0.234052779,0.291644796,0.298452135,0.387431568,0.50291365,0.587617927,0.588623961,0.595571964,0.604421081,0.613692369,0.620045613,0.61862991,0.627996535,0.640997093,0.649991342,0.638370645,0.626421784,0.616443142,0.61418942,0.606645342,0.599405619,0.029173104,0.040771088,0.056465144,0.062078205,0.073504367,0.079207446,0.084710866,0.101403032,0.103525833,0.104693039,0.10490171,0.102679776,0.100542679,0.097954475,0.095054008,0.084995794,0.073936641,0.070391868,0.067132454,0.061824645,0.038179243,0.041629628,0.055995692,0.096460946,0.210734712,0.238405345,0.267148744,0.296461882,0.495098386,0.524762972,0.53594539,0.544640532,0.551296789,0.562745527,0.568586977,0.568657021,0.5684701,0.596237877,0.593495625,0.59027955,0.570202498,0.565921843,0.561651537,0.557418007,0.545031798,-1.07276522,-1.021993941,-0.953291716,-0.928720007,-0.878700896,-0.853735123,-0.829643381,-0.756571835,-0.747279069,-0.742169515,-0.741256037,-0.750982764,-0.76033811,-0.771668222,-0.784365289,-0.828396082,-0.876808576,-0.892326158,-0.906594553,-0.929829989,-1.033339987,-1.018235601,-0.955346786,-0.778206285,-0.277961997,-0.156831166,-0.031004202,0.097316848,0.966867051,1.096726604,1.1456787,1.183742514,1.21288091,1.26299885,1.288570355,1.288876981,1.288058715,1.409614804,1.397610332,1.383531658,1.295642454,1.276903479,1.258209807,1.239677127,1.185455318,0.070638761,0.082462274,0.098461509,0.104183719,0.115832068,0.121646047,0.127256483,0.144273236,0.146437317,0.14762722,0.147839949,0.145574808,0.143396154,0.14075762,0.137800753,0.127546951,0.116272748,0.112659045,0.10933625,0.103925228,0.079820029,0.083337508,0.097982928,0.139235049,0.255730927,0.28393963,0.313241959,0.343125105,0.545624197,0.575865626,0.587265491,0.596129715,0.602915406,0.614586771,0.620541811,0.620613217,0.620422661,0.648730397,0.64593482,0.642656207,0.622188747,0.617824852,0.613471508,0.609155655,0.59652859,1.04
0.070004567,0.079666869,0.091228833,0.10109615,0.108286167,0.114589709,0.123184009,0.132590083,0.138682222,0.138660651,0.138085557,0.136115262,0.133334523,0.131214049,0.126249014,0.116615343,0.1067044,0.101262766,0.099294932,0.0888521,0.077643328,0.074369144,0.088301679,0.156161259,0.241283357,0.306600111,0.313949376,0.421068123,0.562335669,0.667470381,0.670790405,0.680502013,0.693224973,0.706459096,0.715532965,0.722273244,0.700812762,0.670105393,0.648224795,0.643713622,0.631020333,0.620439303,0.618067295,0.610069765,0.602386631,0.038166306,0.047490559,0.060323213,0.064969346,0.074480771,0.07922734,0.083806235,0.097491979,0.099135393,0.099947832,0.099925178,0.097548482,0.095443148,0.092944895,0.090179201,0.080755952,0.070642979,0.06745518,0.064552773,0.059899267,0.042468774,0.045516511,0.058673649,0.097228419,0.212120625,0.2407921,0.270836259,0.301734613,0.519674358,0.554703684,0.568303232,0.579171673,0.587690783,0.602694142,0.609809967,0.610188533,0.610059082,0.555721403,0.553079017,0.549986182,0.530790704,0.526716038,0.522655213,0.518617909,0.506785898,-1.029627516,-0.988958585,-0.932987309,-0.912722603,-0.871237298,-0.850534525,-0.830563087,-0.770870951,-0.76370299,-0.760159433,-0.760258242,-0.770624504,-0.77980719,-0.790703643,-0.802766574,-0.84386729,-0.887976322,-0.901880316,-0.914539539,-0.934836407,-1.010861747,-0.997568648,-0.940182095,-0.772020501,-0.270903348,-0.145849017,-0.014807548,0.119959602,1.070531867,1.223316782,1.282632964,1.330037069,1.367194261,1.432633344,1.463669932,1.465321097,1.464756479,1.227755695,1.216230587,1.202740789,1.11901724,1.101245061,1.083533247,1.065924027,1.014317186,0.068534657,0.079096086,0.093631424,0.098894022,0.109667458,0.115043819,0.120230258,0.135731876,0.137593344,0.13851358,0.13848792,0.135795876,0.133411199,0.130581468,0.127448812,0.116775252,0.105320454,0.101709686,0.098422177,0.093151227,0.073407993,0.076860115,0.09176299,0.135433346,0.265569866,0.298045576,0.332076102,0.367074162,0.613930941,0.653608084,0.66901207,0.681322575,0.69097203,0.707966089,0.716026068,0.716454864,0.716308236,0.654760838,0.65176785,0.648264647,0.626522243,0.621906936,0.617307305,0.612734318,0.599332392,1
0.061631598,0.069516131,0.079240089,0.088063533,0.094512301,0.100154685,0.107956502,0.116524687,0.122106978,0.122124125,0.121645648,0.11988437,0.117355346,0.115407005,0.110823732,0.101632913,0.092025357,0.086604492,0.084586103,0.074189397,0.062981558,0.059149203,0.071174936,0.130814071,0.206039698,0.263980083,0.269391969,0.369264497,0.503369946,0.604726159,0.609812503,0.620202276,0.634787772,0.653372444,0.667944419,0.671719468,0.671781102,0.672217934,0.672291812,0.662056516,0.649067977,0.638249666,0.635827082,0.627675036,0.619846276,0.047169631,0.054352255,0.065642564,0.069796623,0.078350789,0.082646939,0.086801428,0.099353889,0.10088475,0.1016671,0.101676537,0.099540891,0.097608858,0.095286548,0.092705785,0.083821473,0.073799901,0.070614413,0.067691744,0.06292531,0.045494306,0.047998083,0.059243111,0.093169035,0.195416014,0.221077005,0.248003634,0.275738683,0.483575833,0.519139792,0.533396211,0.545193437,0.554876776,0.574251874,0.588405103,0.589150358,0.589138287,0.591429485,0.588714938,0.585519701,0.565767582,0.56157343,0.55740411,0.553258668,0.541131913,-0.995056027,-0.963579487,-0.914101764,-0.895897359,-0.858410283,-0.839583188,-0.821376898,-0.766368026,-0.759659307,-0.756230802,-0.756189444,-0.765548524,-0.774015305,-0.784192408,-0.795502128,-0.834436007,-0.878353724,-0.892313543,-0.905121605,-0.926009637,-1.002397833,-0.991425488,-0.942146202,-0.793472021,-0.345393266,-0.232938652,-0.114937604,0.00660619,0.917414627,1.073267199,1.135743357,1.187442548,1.229878019,1.314785854,1.376809801,1.380075746,1.380022845,1.390063606,1.378167595,1.364165054,1.277604989,1.259224885,1.2409536,1.222786956,1.169643659,0.060641788,0.068727858,0.081438288,0.086114854,0.095744982,0.100581512,0.105258562,0.119389899,0.121113315,0.121994071,0.122004695,0.119600423,0.117425375,0.114810959,0.111905582,0.101903781,0.090621673,0.087035507,0.083745219,0.078379251,0.058755737,0.061574444,0.074233897,0.112427101,0.227534935,0.256423622,0.286737144,0.317960769,0.551940143,0.591977417,0.608027041,0.621308148,0.63220948,0.654021621,0.669955075,0.67079407,0.67078048,0.673359871,0.670303881,0.666706741,0.644470155,0.639748454,0.635054708,0.630387843,0.616735756,1.2
0.062901069,0.072233495,0.083353403,0.092766709,0.099628516,0.105647463,0.113774059,0.122641011,0.128354536,0.12829196,0.127687905,0.125775147,0.123128038,0.121136771,0.116466955,0.107360069,0.097963973,0.092779379,0.091050214,0.080313752,0.06859608,0.064961962,0.079070847,0.143546881,0.223565892,0.284220176,0.291405727,0.38657127,0.510371837,0.60131023,0.602507349,0.610002908,0.61939358,0.628052494,0.633519457,0.63468709,0.632270036,0.628094108,0.624923408,0.616765429,0.605411266,0.595967957,0.593876953,0.586812113,0.580030843,0.037210445,0.0470349,0.06030265,0.06510125,0.074924137,0.079809137,0.084512182,0.098460101,0.100105666,0.100893425,0.100820873,0.09832595,0.096168551,0.093627337,0.090813505,0.08120198,0.070815663,0.067523237,0.064518935,0.059656774,0.039659756,0.042977092,0.056996795,0.097224646,0.213702989,0.24220327,0.271890375,0.302260067,0.509456066,0.540631769,0.552349409,0.561427121,0.568311258,0.579497704,0.583253738,0.583683815,0.583659062,0.57682978,0.574257738,0.571252604,0.552679961,0.548764768,0.544872905,0.54101325,0.529722159,-1.037157317,-0.994167392,-0.936110269,-0.915112519,-0.872129457,-0.850753633,-0.830174015,-0.769140605,-0.761939926,-0.758492845,-0.758810318,-0.769727621,-0.779167985,-0.790287848,-0.802600635,-0.844658821,-0.890107347,-0.904514371,-0.91766062,-0.938936502,-1.026439603,-1.011923579,-0.950576057,-0.774546718,-0.264859887,-0.140148138,-0.010243077,0.122648853,1.0292987,1.165717577,1.216991717,1.256714042,1.286837702,1.335787435,1.352223117,1.354105052,1.353996738,1.324113113,1.312858355,1.299708464,1.218438153,1.20130602,1.184275977,1.167386867,1.117979225,0.061446082,0.07173688,0.085634418,0.090660796,0.100949951,0.10606683,0.110993117,0.12560311,0.127326787,0.128151938,0.128075942,0.125462592,0.123202786,0.120540947,0.117593549,0.107525788,0.096646458,0.093197748,0.090050839,0.084957883,0.064011656,0.067486458,0.082171641,0.124309011,0.246316299,0.276169419,0.307265699,0.339076966,0.556108057,0.588763595,0.601037443,0.610546052,0.617756963,0.629474401,0.633408725,0.633859217,0.633833289,0.626679838,0.623985708,0.620837927,0.601383686,0.597282648,0.593206048,0.589163184,0.577336133,1.04
0.065909387,0.073043224,0.081651313,0.089152782,0.0946559,0.09948846,0.106018044,0.113124943,0.117687171,0.117614278,0.117060815,0.115420816,0.11317296,0.111485019,0.107526852,0.099891944,0.092068297,0.087810507,0.08616346,0.078659613,0.070826736,0.069030334,0.08023699,0.1377849,0.210427519,0.266550574,0.272747201,0.366447516,0.490660608,0.583546851,0.587088289,0.595985351,0.607768355,0.620515192,0.629743707,0.63175293,0.631961564,0.631621962,0.631133103,0.621541948,0.609196479,0.598910218,0.596614114,0.588876346,0.581444929,0.046886838,0.054188968,0.064580658,0.068386645,0.076211177,0.080123347,0.083894237,0.095028708,0.09632291,0.096925772,0.096826765,0.094697937,0.092878697,0.09073288,0.088360966,0.080290784,0.071715266,0.069038489,0.066619902,0.062779222,0.049851171,0.052621769,0.064395418,0.099246996,0.205059602,0.231716246,0.25971645,0.288567057,0.494708742,0.528638221,0.541931651,0.552651285,0.561148405,0.576425798,0.584555597,0.58550799,0.585621967,0.586427171,0.583659144,0.580420759,0.560311746,0.556047401,0.551808392,0.54760112,0.535274536,-0.99618617,-0.964189422,-0.918654725,-0.901977508,-0.867691679,-0.850549184,-0.834025757,-0.785236311,-0.779565327,-0.776923686,-0.777357518,-0.786685697,-0.79465731,-0.804059932,-0.814453274,-0.849815503,-0.88739203,-0.899121233,-0.909719089,-0.926548325,-0.983196945,-0.971056633,-0.919466417,-0.766752459,-0.303098792,-0.186293707,-0.063601358,0.06281732,0.966096725,1.114770194,1.173019847,1.219991545,1.257224545,1.324167602,1.359791062,1.363964293,1.36446372,1.367991992,1.35586295,1.341672871,1.253558439,1.234872775,1.216298121,1.197862543,1.143849449,0.064871423,0.072550803,0.08347936,0.087481976,0.095710747,0.099825032,0.103790738,0.11550045,0.116861515,0.117495522,0.1173914,0.11515259,0.113239363,0.110982686,0.108488232,0.100001119,0.090982564,0.088167496,0.085623957,0.081584856,0.067988902,0.070902638,0.083284549,0.119936667,0.231215879,0.259249687,0.288696468,0.319037586,0.535829186,0.571511567,0.585491776,0.59676522,0.605701327,0.621767998,0.630317807,0.631319404,0.631439269,0.632286072,0.629375041,0.62596935,0.604821444,0.60033679,0.59587878,0.591454148,0.578490734,1.26
0.081309659,0.091164118,0.102966348,0.113049925,0.120397157,0.126836963,0.135677299,0.145380337,0.151706919,0.151742319,0.151307068,0.149512939,0.146921757,0.144929771,0.140209475,0.130987697,0.121469055,0.116216888,0.114426256,0.103676339,0.092022429,0.088611867,0.103243389,0.167592447,0.246771266,0.306204951,0.313307598,0.404163862,0.521595339,0.607330303,0.607729312,0.61438099,0.622586102,0.630620202,0.636187514,0.637933752,0.635691398,0.631622258,0.628530916,0.620467886,0.609226007,0.599855932,0.597767333,0.590741527,0.584000492,0.030996658,0.041651968,0.056374396,0.061703632,0.072607552,0.078066937,0.083336702,0.09917952,0.101131468,0.102145108,0.102212139,0.099779894,0.09756589,0.094925964,0.091984345,0.081866527,0.070958029,0.067488486,0.064323584,0.059214376,0.038577319,0.042181006,0.057126925,0.099326549,0.218695802,0.247458544,0.277295711,0.307718366,0.512044785,0.541820724,0.552845379,0.561260841,0.567559589,0.577855951,0.582501225,0.583314937,0.583408566,0.576488266,0.573874051,0.570811719,0.551716816,0.547674899,0.543650054,0.539669158,0.528014444,-1.063804058,-1.017202282,-0.952812669,-0.929504871,-0.88181578,-0.857938763,-0.834891063,-0.765601345,-0.757064358,-0.752631132,-0.752337964,-0.762975563,-0.772658673,-0.784204581,-0.797069967,-0.841320978,-0.889030091,-0.904204387,-0.918046319,-0.940391814,-1.030649482,-1.014888496,-0.949521432,-0.764958302,-0.242888184,-0.117092236,0.013402784,0.146458481,1.040094949,1.170322185,1.218539319,1.255344955,1.282892989,1.327924876,1.348241322,1.351800149,1.35220964,1.321943204,1.310509746,1.297116413,1.213603465,1.195925847,1.178322894,1.160912156,1.109939418,0.079818308,0.090569764,0.105425037,0.11080236,0.121804669,0.127313316,0.132630631,0.148616403,0.150585964,0.15160875,0.151676387,0.149222195,0.146988213,0.144324467,0.141356304,0.131147191,0.120140262,0.116639413,0.113445953,0.108290642,0.087467372,0.091103576,0.106184356,0.148764759,0.269211113,0.29823339,0.328339785,0.359036952,0.565207064,0.595251679,0.606375813,0.61486721,0.621222794,0.631612062,0.636299253,0.637120306,0.63721478,0.630232036,0.627594233,0.624504268,0.605237067,0.601158679,0.597097516,0.593080699,0.581320822,0.89
0.065198603,0.075388413,0.087651248,0.098230272,0.105940645,0.112704292,0.122011553,0.132220604,0.138864994,0.138883219,0.138352077,0.136348721,0.133484497,0.131293528,0.126130453,0.115911475,0.10528457,0.099336967,0.097454919,0.084354545,0.069793323,0.064523044,0.079746844,0.146644967,0.229325924,0.29163653,0.298788128,0.396214412,0.523057632,0.616285498,0.617543731,0.625248836,0.635086899,0.645408905,0.652681696,0.657116709,0.644967307,0.627320501,0.614662232,0.609164182,0.598164865,0.589001669,0.586959101,0.580069739,0.573454721,0.032892101,0.043426023,0.058290339,0.063683391,0.074723259,0.080265173,0.085623333,0.10171894,0.103688181,0.104693071,0.104719649,0.102098238,0.099743054,0.09693404,0.093815183,0.083082107,0.071234656,0.067439731,0.063947093,0.058212757,0.033162255,0.036539283,0.051207604,0.093385764,0.213822887,0.243043634,0.273418859,0.30445461,0.517331144,0.549344506,0.561420747,0.570833044,0.578044578,0.590500845,0.59693459,0.597456691,0.597424922,0.564023778,0.561526662,0.558620317,0.540585492,0.536768409,0.532968037,0.529199035,0.518156786,-1.054028411,-1.008022385,-0.943103729,-0.919550026,-0.871334326,-0.84713048,-0.823729162,-0.753432947,-0.74483245,-0.740443679,-0.7403276,-0.751776392,-0.762062463,-0.774330595,-0.787951945,-0.834827755,-0.886570507,-0.903144523,-0.918398328,-0.943442563,-1.052848534,-1.038099648,-0.974036982,-0.789827394,-0.263828331,-0.136209164,-0.003547908,0.131998136,1.061718596,1.201534281,1.254276253,1.29538367,1.326879445,1.381281148,1.409379993,1.411660223,1.411521476,1.265644773,1.254738825,1.242045609,1.163280016,1.146609226,1.130011421,1.113550618,1.065324519,0.063699335,0.074707806,0.090241753,0.095877759,0.107414968,0.113206543,0.118806086,0.135626793,0.137684748,0.138734907,0.138762683,0.136023179,0.133561894,0.130626336,0.127366975,0.116150379,0.103769206,0.099803321,0.096153341,0.090160675,0.06398166,0.067510821,0.082839943,0.126918212,0.252780974,0.283318102,0.315061718,0.347495615,0.569962144,0.603417695,0.616037965,0.625874281,0.633410692,0.646428108,0.653151691,0.653697312,0.653664112,0.618758261,0.616148651,0.613111377,0.59426409,0.590275049,0.586303473,0.582364678,0.570824981,1.04
0.06265633,0.072299624,0.083950097,0.094067886,0.101427483,0.107876253,0.116804896,0.126623842,0.133041457,0.133098124,0.132660964,0.130816796,0.128125787,0.126042527,0.121112991,0.111311808,0.101099058,0.095365143,0.093497915,0.081081326,0.067319648,0.062331137,0.076686177,0.139878306,0.217972798,0.276788597,0.283447529,0.375589852,0.495728815,0.584149543,0.585476015,0.592843582,0.602287975,0.612721775,0.62033228,0.622797809,0.619608259,0.614765833,0.611124262,0.603226875,0.592091288,0.58285663,0.580836242,0.574049303,0.567555923,0.03423796,0.044421256,0.059045756,0.064352639,0.075206807,0.080657428,0.085935619,0.101885124,0.103863127,0.104901384,0.104981302,0.102495268,0.100206304,0.097451992,0.094386101,0.083802135,0.072053544,0.068286274,0.064816989,0.059120768,0.034828954,0.03806219,0.052283193,0.093384989,0.210521772,0.238929687,0.268447478,0.298569156,0.506241488,0.537660448,0.549534719,0.558814895,0.565972405,0.578542304,0.586018429,0.586515063,0.586468708,0.578078924,0.575446876,0.572381704,0.553570832,0.549638417,0.54574278,0.541895438,0.530746172,-1.050126484,-1.005567946,-0.941576255,-0.918355189,-0.870861152,-0.847011141,-0.823915627,-0.754126173,-0.745471128,-0.740928076,-0.740578383,-0.751456398,-0.761472104,-0.77352401,-0.786939276,-0.833251003,-0.884658728,-0.901142982,-0.916323358,-0.941248028,-1.047540501,-1.033392991,-0.97116686,-0.791319789,-0.278770232,-0.154467142,-0.025307619,0.1064943,1.015195724,1.152674096,1.204631747,1.245238549,1.27655731,1.331558788,1.364271694,1.366444791,1.366241955,1.329531199,1.318014276,1.304602159,1.222292367,1.205085493,1.188039552,1.171204931,1.122419645,0.061271496,0.071602508,0.086439148,0.091823012,0.102834627,0.108364314,0.113719068,0.129899934,0.131906629,0.132959947,0.133041024,0.130518928,0.128196761,0.125402495,0.122292131,0.111554638,0.099635623,0.095813707,0.092294097,0.086515248,0.061871063,0.0651512,0.079578489,0.121276498,0.240112439,0.268932432,0.298878402,0.329437017,0.540121794,0.57199651,0.584043026,0.593457818,0.600719154,0.613471389,0.621055961,0.621559799,0.621512771,0.613001287,0.610331059,0.607221425,0.588137686,0.584148228,0.580196083,0.576292932,0.564981937,1.08
0.069625691,0.078489126,0.08916756,0.098403335,0.105140195,0.111046274,0.11922016,0.128207375,0.134086121,0.134146271,0.133796944,0.132192856,0.129833871,0.128001848,0.123653374,0.115095866,0.106232785,0.10131372,0.099637036,0.08955191,0.078570517,0.075119056,0.088121516,0.147599992,0.221481026,0.277565027,0.283923561,0.373586231,0.491210468,0.578353082,0.580590912,0.588351059,0.598516073,0.610360345,0.619549438,0.623549254,0.618182039,0.60987731,0.603748533,0.595364734,0.582790955,0.572328447,0.57000743,0.562183542,0.554677522,0.0354652,0.045098203,0.05875863,0.063718612,0.073879396,0.078988881,0.083932208,0.098863782,0.100722466,0.101708402,0.101810559,0.099601724,0.097539776,0.095068312,0.0923115,0.082792105,0.072423783,0.069121317,0.066101434,0.06122153,0.041472083,0.04468505,0.058307884,0.097490868,0.211060276,0.238953132,0.268063028,0.297889064,0.505350014,0.537970229,0.550535231,0.560522119,0.568365606,0.582681966,0.592195976,0.59343004,0.593601209,0.57796508,0.574952251,0.571442984,0.549715987,0.545133307,0.540575629,0.536057799,0.522860168,-1.044778456,-1.002626924,-0.94285242,-0.921148818,-0.87668785,-0.854330064,-0.832699342,-0.767362627,-0.759229505,-0.754915307,-0.754468292,-0.764133586,-0.773156137,-0.783970627,-0.796033721,-0.837688139,-0.883057239,-0.897507975,-0.910722204,-0.932075407,-1.018493887,-1.004434774,-0.94482477,-0.773370144,-0.276419734,-0.154367797,-0.026990406,0.103520628,1.011316187,1.154053828,1.209035034,1.252735077,1.287056154,1.34970085,1.391331698,1.396731645,1.397480637,1.329060971,1.315877611,1.300521964,1.205450235,1.18539761,1.165454388,1.145685528,1.087936103,0.068330325,0.077883691,0.091431186,0.096350163,0.106426947,0.111494191,0.116396651,0.131204784,0.133048102,0.134025887,0.1341272,0.131936625,0.129891723,0.127440691,0.124706671,0.115265973,0.104983367,0.101708204,0.098713286,0.093873724,0.074287549,0.077473953,0.090984166,0.12984322,0.242473736,0.270135999,0.29900524,0.328584701,0.534330547,0.566681087,0.579142213,0.589046538,0.596825182,0.611023188,0.620458543,0.621682405,0.62185216,0.606345296,0.603357375,0.599877119,0.578329742,0.573784947,0.569264948,0.564784467,0.551695943,0.98
0.063429786,0.072409603,0.083194338,0.09247557,0.099256123,0.105209444,0.113270839,0.122058912,0.12772168,0.127664178,0.127090491,0.125233641,0.12264961,0.120700551,0.116103463,0.107068437,0.097713207,0.092523121,0.090840266,0.079788975,0.067666178,0.06375166,0.077762764,0.141558107,0.220847596,0.28110908,0.288127562,0.383877539,0.509035156,0.601428101,0.603339124,0.611353333,0.621664994,0.632198773,0.639503508,0.6428049,0.635137139,0.623558331,0.615126571,0.607570285,0.59531993,0.585139375,0.582890723,0.575313132,0.568047164,0.038257118,0.047618617,0.060681235,0.065436792,0.075174159,0.080042514,0.084734818,0.09862834,0.100267988,0.101060865,0.101001746,0.09856714,0.096448917,0.093940969,0.091158968,0.081603807,0.071176686,0.067863798,0.06483335,0.059896509,0.03899443,0.042338665,0.056287673,0.096192189,0.21225693,0.240802371,0.270580725,0.301082383,0.511366907,0.543841557,0.556241013,0.566011471,0.573574005,0.586581358,0.592691963,0.593379888,0.593437034,0.572034556,0.569242416,0.565977092,0.545833655,0.54159502,0.537387504,0.533217685,0.521061972,-1.031946233,-0.991007145,-0.933882574,-0.913085887,-0.870503083,-0.849213119,-0.828693044,-0.76793482,-0.760764422,-0.757297062,-0.757555599,-0.768202457,-0.777465729,-0.78843332,-0.80059938,-0.842385372,-0.887984567,-0.902472269,-0.915724822,-0.937314286,-1.028721869,-1.014097081,-0.953096205,-0.778588433,-0.271021831,-0.146188807,-0.015964092,0.11742373,1.037026017,1.179041995,1.233266469,1.275993989,1.309065959,1.365948849,1.392671341,1.395679726,1.395929632,1.302333741,1.290123341,1.275843645,1.187753703,1.16921759,1.150817561,1.132582387,1.079423831,0.062088139,0.071842663,0.085453689,0.090408899,0.10055507,0.105627812,0.110517114,0.124993928,0.126702413,0.127528578,0.127466977,0.124930158,0.122723006,0.120109767,0.117210969,0.107254654,0.096389771,0.092937797,0.089780122,0.084636018,0.062856406,0.066341043,0.080875672,0.1224555,0.243392989,0.273136854,0.304165393,0.335947603,0.555060506,0.58889854,0.601818562,0.611999214,0.619879246,0.633432686,0.639799833,0.640516639,0.640576184,0.618275166,0.615365803,0.611963391,0.590974271,0.586557686,0.582173526,0.577828646,0.565162599,0.98
